trial_id,label
sub_24_9_11,0
sub_24_9_12,0
sub_24_9_13,0
sub_24_9_14,0
sub_24_9_15,0
sub_24_9_16,0
sub_24_9_17,0
sub_24_9_18,0
sub_24_9_19,0
sub_24_9_20,0
sub_24_9_21,0
sub_24_9_22,0
sub_24_9_23,0
sub_24_9_24,0
sub_24_9_25,0
sub_24_9_26,0
sub_24_9_27,0
sub_24_9_28,0
sub_24_9_29,0
sub_24_9_30,0
sub_24_9_31,0
sub_24_9_32,0
sub_24_9_33,0
sub_24_9_34,0
sub_24_9_35,0
sub_25_1_00,0
sub_25_1_01,0
sub_25_1_02,0
sub_25_1_03,0
sub_25_1_04,0
sub_25_1_05,0
sub_25_1_06,0
sub_25_1_07,0
sub_25_1_08,0
sub_25_1_09,0
sub_25_1_10,0
sub_25_1_11,0
sub_25_1_12,0
sub_25_1_13,0
sub_25_1_14,0
sub_25_1_15,0
sub_25_1_16,0
sub_25_1_17,0
sub_25_1_18,0
sub_25_1_19,0
sub_25_1_20,0
sub_25_1_21,0
sub_25_1_22,0
sub_25_1_23,0
sub_25_1_24,0
sub_25_1_25,0
sub_25_1_26,0
sub_25_1_27,0
sub_25_1_28,0
sub_25_1_29,0
sub_25_1_30,0
sub_25_1_31,0
sub_25_1_32,0
sub_25_1_33,0
sub_25_1_34,0
sub_25_1_35,0
sub_25_2_00,2
sub_25_2_01,2
sub_25_2_02,2
sub_25_2_03,2
sub_25_2_04,2
sub_25_2_05,2
sub_25_2_06,2
sub_25_2_07,2
sub_25_2_08,2
sub_25_2_09,2
sub_25_2_10,2
sub_25_2_11,2
sub_25_2_12,2
sub_25_2_13,2
sub_25_2_14,2
sub_25_2_15,2
sub_25_2_16,2
sub_25_2_17,2
sub_25_2_18,2
sub_25_2_19,2
sub_25_2_20,2
sub_25_2_21,2
sub_25_2_22,2
sub_25_2_23,2
sub_25_2_24,2
sub_25_2_25,2
sub_25_2_26,2
sub_25_2_27,2
sub_25_2_28,2
sub_25_2_29,2
sub_25_2_30,2
sub_25_2_31,2
sub_25_2_32,2
sub_25_2_33,2
sub_25_2_34,2
sub_25_2_35,2
sub_25_3_00,2
sub_25_3_01,2
sub_25_3_02,2
sub_25_3_03,2
sub_25_3_04,2
sub_25_3_05,2
sub_25_3_06,2
sub_25_3_07,2
sub_25_3_08,2
sub_25_3_09,2
sub_25_3_10,2
sub_25_3_11,2
sub_25_3_12,2
sub_25_3_13,2
sub_25_3_14,2
sub_25_3_15,2
sub_25_3_16,2
sub_25_3_17,2
sub_25_3_18,2
sub_25_3_19,2
sub_25_3_20,2
sub_25_3_21,2
sub_25_3_22,2
sub_25_3_23,2
sub_25_3_24,2
sub_25_3_25,2
sub_25_3_26,2
sub_25_3_27,2
sub_25_3_28,2
sub_25_3_29,2
sub_25_3_30,2
sub_25_3_31,2
sub_25_3_32,2
sub_25_3_33,2
sub_25_3_34,2
sub_25_3_35,2
sub_25_4_00,1
sub_25_4_01,1
sub_25_4_02,1
sub_25_4_03,1
sub_25_4_04,1
sub_25_4_05,1
sub_25_4_06,1
sub_25_4_07,1
sub_25_4_08,1
sub_25_4_09,1
sub_25_4_10,1
sub_25_4_11,1
sub_25_4_12,1
sub_25_4_13,1
sub_25_4_14,1
sub_25_4_15,1
sub_25_4_16,1
sub_25_4_17,1
sub_25_4_18,1
sub_25_4_19,1
sub_25_4_20,1
sub_25_4_21,1
sub_25_4_22,1
sub_25_4_23,1
sub_25_4_24,1
sub_25_4_25,1
sub_25_4_26,1
sub_25_4_27,1
sub_25_4_28,1
sub_25_4_29,1
sub_25_4_30,1
sub_25_4_31,1
sub_25_4_32,1
sub_25_4_33,1
sub_25_4_34,1
sub_25_4_35,1
sub_25_5_00,1
sub_25_5_01,1
sub_25_5_02,1
sub_25_5_03,1
sub_25_5_04,1
sub_25_5_05,1
sub_25_5_06,1
sub_25_5_07,1
sub_25_5_08,1
sub_25_5_09,1
sub_25_5_10,1
sub_25_5_11,1
sub_25_5_12,1
sub_25_5_13,1
sub_25_5_14,1
sub_25_5_15,1
sub_25_5_16,1
sub_25_5_17,1
sub_25_5_18,1
sub_25_5_19,1
sub_25_5_20,1
sub_25_5_21,1
sub_25_5_22,1
sub_25_5_23,1
sub_25_5_24,1
sub_25_5_25,1
sub_25_5_26,1
sub_25_5_27,1
sub_25_5_28,1
sub_25_5_29,1
sub_25_5_30,1
sub_25_5_31,1
sub_25_5_32,1
sub_25_5_33,1
sub_25_5_34,1
sub_25_5_35,1
sub_25_6_00,1
sub_25_6_01,1
sub_25_6_02,1
sub_25_6_03,1
sub_25_6_04,1
sub_25_6_05,1
sub_25_6_06,1
sub_25_6_07,1
sub_25_6_08,1
sub_25_6_09,1
sub_25_6_10,1
sub_25_6_11,1
sub_25_6_12,1
sub_25_6_13,1
sub_25_6_14,1
sub_25_6_15,1
sub_25_6_16,1
sub_25_6_17,1
sub_25_6_18,1
sub_25_6_19,1
sub_25_6_20,1
sub_25_6_21,1
sub_25_6_22,1
sub_25_6_23,1
sub_25_6_24,1
sub_25_6_25,1
sub_25_6_26,1
sub_25_6_27,1
sub_25_6_28,1
sub_25_6_29,1
sub_25_6_30,1
sub_25_6_31,1
sub_25_6_32,1
sub_25_6_33,1
sub_25_6_34,1
sub_25_6_35,1
sub_25_7_00,1
sub_25_7_01,1
sub_25_7_02,1
sub_25_7_03,1
sub_25_7_04,1
sub_25_7_05,1
sub_25_7_06,1
sub_25_7_07,1
sub_25_7_08,1
sub_25_7_09,1
sub_25_7_10,1
sub_25_7_11,1
sub_25_7_12,1
sub_25_7_13,1
sub_25_7_14,1
sub_25_7_15,1
sub_25_7_16,1
sub_25_7_17,1
sub_25_7_18,1
sub_25_7_19,1
sub_25_7_20,1
sub_25_7_21,1
sub_25_7_22,1
sub_25_7_23,1
sub_25_7_24,1
sub_25_7_25,1
sub_25_7_26,1
sub_25_7_27,1
sub_25_7_28,1
sub_25_7_29,1
sub_25_7_30,1
sub_25_7_31,1
sub_25_7_32,1
sub_25_7_33,1
sub_25_7_34,1
sub_25_7_35,1
sub_25_8_00,0
sub_25_8_01,0
sub_25_8_02,0
sub_25_8_03,0
sub_25_8_04,0
sub_25_8_05,0
sub_25_8_06,0
sub_25_8_07,0
sub_25_8_08,0
sub_25_8_09,0
sub_25_8_10,0
sub_25_8_11,0
sub_25_8_12,0
sub_25_8_13,0
sub_25_8_14,0
sub_25_8_15,0
sub_25_8_16,0
sub_25_8_17,0
sub_25_8_18,0
sub_25_8_19,0
sub_25_8_20,0
sub_25_8_21,0
sub_25_8_22,0
sub_25_8_23,0
sub_25_8_24,0
sub_25_8_25,0
sub_25_8_26,0
sub_25_8_27,0
sub_25_8_28,0
sub_25_8_29,0
sub_25_8_30,0
sub_25_8_31,0
sub_25_8_32,0
sub_25_8_33,0
sub_25_8_34,0
sub_25_8_35,0
sub_25_9_00,1
sub_25_9_01,1
sub_25_9_02,1
sub_25_9_03,1
sub_25_9_04,1
sub_25_9_05,1
sub_25_9_06,1
sub_25_9_07,1
sub_25_9_08,1
sub_25_9_09,1
sub_25_9_10,1
sub_25_9_11,1
sub_25_9_12,1
sub_25_9_13,1
sub_25_9_14,1
sub_25_9_15,1
sub_25_9_16,1
sub_25_9_17,1
sub_25_9_18,1
sub_25_9_19,1
sub_25_9_20,1
sub_25_9_21,1
sub_25_9_22,1
sub_25_9_23,1
sub_25_9_24,1
sub_25_9_25,1
sub_25_9_26,1
sub_25_9_27,1
sub_25_9_28,1
sub_25_9_29,1
sub_25_9_30,1
sub_25_9_31,1
sub_25_9_32,1
sub_25_9_33,1
sub_25_9_34,1
sub_25_9_35,1
sub_26_1_00,1
sub_26_1_01,1
sub_26_1_02,1
sub_26_1_03,1
sub_26_1_04,1
sub_26_1_05,1
sub_26_1_06,1
sub_26_1_07,1
sub_26_1_08,1
sub_26_1_09,1
sub_26_1_10,1
sub_26_1_11,1
sub_26_1_12,1
sub_26_1_13,1
sub_26_1_14,1
sub_26_1_15,1
sub_26_1_16,1
sub_26_1_17,1
sub_26_1_18,1
sub_26_1_19,1
sub_26_1_20,1
sub_26_1_21,1
sub_26_1_22,1
sub_26_1_23,1
sub_26_1_24,1
sub_26_1_25,1
sub_26_1_26,1
sub_26_1_27,1
sub_26_1_28,1
sub_26_1_29,1
sub_26_1_30,1
sub_26_1_31,1
sub_26_1_32,1
sub_26_1_33,1
sub_26_1_34,1
sub_26_2_00,3
sub_26_2_01,3
sub_26_2_02,3
sub_26_2_03,3
sub_26_2_04,3
sub_26_2_05,3
sub_26_2_06,3
sub_26_2_07,3
sub_26_2_08,3
sub_26_2_09,3
sub_26_2_10,3
sub_26_2_11,3
sub_26_2_12,3
sub_26_2_13,3
sub_26_2_14,3
sub_26_2_15,3
sub_26_2_16,3
sub_26_2_17,3
sub_26_2_18,3
sub_26_2_19,3
sub_26_2_20,3
sub_26_2_21,3
sub_26_2_22,3
sub_26_2_23,3
sub_26_2_24,3
sub_26_2_25,3
sub_26_2_26,3
sub_26_2_27,3
sub_26_2_28,3
sub_26_2_29,3
sub_26_2_30,3
sub_26_2_31,3
sub_26_2_32,3
sub_26_2_33,3
sub_26_2_34,3
sub_26_2_35,3
sub_26_3_00,2
sub_26_3_01,2
sub_26_3_02,2
sub_26_3_03,2
sub_26_3_04,2
sub_26_3_05,2
sub_26_3_06,2
sub_26_3_07,2
sub_26_3_08,2
sub_26_3_09,2
sub_26_3_10,2
sub_26_3_11,2
sub_26_3_12,2
sub_26_3_13,2
sub_26_3_14,2
sub_26_3_15,2
sub_26_3_16,2
sub_26_3_17,2
sub_26_3_18,2
sub_26_3_19,2
sub_26_3_20,2
sub_26_3_21,2
sub_26_3_22,2
sub_26_3_23,2
sub_26_3_24,2
sub_26_3_25,2
sub_26_3_26,2
sub_26_3_27,2
sub_26_3_28,2
sub_26_3_29,2
sub_26_3_30,2
sub_26_3_31,2
sub_26_3_32,2
sub_26_3_33,2
sub_26_3_34,2
sub_26_3_35,2
sub_26_4_00,1
sub_26_4_01,1
sub_26_4_02,1
sub_26_4_03,1
sub_26_4_04,1
sub_26_4_05,1
sub_26_4_06,1
sub_26_4_07,1
sub_26_4_08,1
sub_26_4_09,1
sub_26_4_10,1
sub_26_4_11,1
sub_26_4_12,1
sub_26_4_13,1
sub_26_4_14,1
sub_26_4_15,1
sub_26_4_16,1
sub_26_4_17,1
sub_26_4_18,1
sub_26_4_19,1
sub_26_4_20,1
sub_26_4_21,1
sub_26_4_22,1
sub_26_4_23,1
sub_26_4_24,1
sub_26_4_25,1
sub_26_4_26,1
sub_26_4_27,1
sub_26_4_28,1
sub_26_4_29,1
sub_26_4_30,1
sub_26_4_31,1
sub_26_4_32,1
sub_26_4_33,1
sub_26_4_34,1
sub_26_4_35,1
sub_26_5_00,1
sub_26_5_01,1
sub_26_5_02,1
sub_26_5_03,1
sub_26_5_04,1
sub_26_5_05,1
sub_26_5_06,1
sub_26_5_07,1
sub_26_5_08,1
sub_26_5_09,1
sub_26_5_10,1
sub_26_5_11,1
sub_26_5_12,1
sub_26_5_13,1
sub_26_5_14,1
sub_26_5_15,1
sub_26_5_16,1
sub_26_5_17,1
sub_26_5_18,1
sub_26_5_19,1
sub_26_5_20,1
sub_26_5_21,1
sub_26_5_22,1
sub_26_5_23,1
sub_26_5_24,1
sub_26_5_25,1
sub_26_5_26,1
sub_26_5_27,1
sub_26_5_28,1
sub_26_5_29,1
sub_26_5_30,1
sub_26_5_31,1
sub_26_5_32,1
sub_26_5_33,1
sub_26_5_34,1
sub_26_5_35,1
sub_26_6_00,2
sub_26_6_01,2
sub_26_6_02,2
sub_26_6_03,2
sub_26_6_04,2
sub_26_6_05,2
sub_26_6_06,2
sub_26_6_07,2
sub_26_6_08,2
sub_26_6_09,2
sub_26_6_10,2
sub_26_6_11,2
sub_26_6_12,2
sub_26_6_13,2
sub_26_6_14,2
sub_26_6_15,2
sub_26_6_16,2
sub_26_6_17,2
sub_26_6_18,2
sub_26_6_19,2
sub_26_6_20,2
sub_26_6_21,2
sub_26_6_22,2
sub_26_6_23,2
sub_26_6_24,2
sub_26_6_25,2
sub_26_6_26,2
sub_26_6_27,2
sub_26_6_28,2
sub_26_6_29,2
sub_26_6_30,2
sub_26_6_31,2
sub_26_6_32,2
sub_26_6_33,2
sub_26_6_34,2
sub_26_6_35,2
sub_26_7_00,0
sub_26_7_01,0
sub_26_7_02,0
sub_26_7_03,0
sub_26_7_04,0
sub_26_7_05,0
sub_26_7_06,0
sub_26_7_07,0
sub_26_7_08,0
sub_26_7_09,0
sub_26_7_10,0
sub_26_7_11,0
sub_26_7_12,0
sub_26_7_13,0
sub_26_7_14,0
sub_26_7_15,0
sub_26_7_16,0
sub_26_7_17,0
sub_26_7_18,0
sub_26_7_19,0
sub_26_7_20,0
sub_26_7_21,0
sub_26_7_22,0
sub_26_7_23,0
sub_26_7_24,0
sub_26_7_25,0
sub_26_7_26,0
sub_26_7_27,0
sub_26_7_28,0
sub_26_7_29,0
sub_26_7_30,0
sub_26_7_31,0
sub_26_7_32,0
sub_26_7_33,0
sub_26_7_34,0
sub_26_7_35,0
sub_26_8_00,2
sub_26_8_01,2
sub_26_8_02,2
sub_26_8_03,2
sub_26_8_04,2
sub_26_8_05,2
sub_26_8_06,2
sub_26_8_07,2
sub_26_8_08,2
sub_26_8_09,2
sub_26_8_10,2
sub_26_8_11,2
sub_26_8_12,2
sub_26_8_13,2
sub_26_8_14,2
sub_26_8_15,2
sub_26_8_16,2
sub_26_8_17,2
sub_26_8_18,2
sub_26_8_19,2
sub_26_8_20,2
sub_26_8_21,2
sub_26_8_22,2
sub_26_8_23,2
sub_26_8_24,2
sub_26_8_25,2
sub_26_8_26,2
sub_26_8_27,2
sub_26_8_28,2
sub_26_8_29,2
sub_26_8_30,2
sub_26_8_31,2
sub_26_8_32,2
sub_26_8_33,2
sub_26_8_34,2
sub_26_8_35,2
sub_26_9_00,1
sub_26_9_01,1
sub_26_9_02,1
sub_26_9_03,1
sub_26_9_04,1
sub_26_9_05,1
sub_26_9_06,1
sub_26_9_07,1
sub_26_9_08,1
sub_26_9_09,1
sub_26_9_10,1
sub_26_9_11,1
sub_26_9_12,1
sub_26_9_13,1
sub_26_9_14,1
sub_26_9_15,1
sub_26_9_16,1
sub_26_9_17,1
sub_26_9_18,1
sub_26_9_19,1
sub_26_9_20,1
sub_26_9_21,1
sub_26_9_22,1
sub_26_9_23,1
sub_26_9_24,1
sub_26_9_25,1
sub_26_9_26,1
sub_26_9_27,1
sub_26_9_28,1
sub_26_9_29,1
sub_26_9_30,1
sub_26_9_31,1
sub_26_9_32,1
sub_26_9_33,1
sub_26_9_34,1
sub_26_9_35,1
sub_27_1_00,3
sub_27_1_01,3
sub_27_1_02,3
sub_27_1_03,3
sub_27_1_04,3
sub_27_1_05,3
sub_27_1_06,3
sub_27_1_07,3
sub_27_1_08,3
sub_27_1_09,3
sub_27_1_10,3
sub_27_1_11,3
sub_27_1_12,3
sub_27_1_13,3
sub_27_1_14,3
sub_27_1_15,3
sub_27_1_16,3
sub_27_1_17,3
sub_27_1_18,3
sub_27_1_19,3
sub_27_1_20,3
sub_27_1_21,3
sub_27_1_22,3
sub_27_1_23,3
sub_27_1_24,3
sub_27_1_25,3
sub_27_1_26,3
sub_27_1_27,3
sub_27_1_28,3
sub_27_1_29,3
sub_27_1_30,3
sub_27_1_31,3
sub_27_1_32,3
sub_27_1_33,3
sub_27_1_34,3
sub_27_1_35,3
sub_27_2_00,2
sub_27_2_01,2
sub_27_2_02,2
sub_27_2_03,2
sub_27_2_04,2
sub_27_2_05,2
sub_27_2_06,2
sub_27_2_07,2
sub_27_2_08,2
sub_27_2_09,2
sub_27_2_10,2
sub_27_2_11,2
sub_27_2_12,2
sub_27_2_13,2
sub_27_2_14,2
sub_27_2_15,2
sub_27_2_16,2
sub_27_2_17,2
sub_27_2_18,2
sub_27_2_19,2
sub_27_2_20,2
sub_27_2_21,2
sub_27_2_22,2
sub_27_2_23,2
sub_27_2_24,2
sub_27_2_25,2
sub_27_2_26,2
sub_27_2_27,2
sub_27_2_28,2
sub_27_2_29,2
sub_27_2_30,2
sub_27_2_31,2
sub_27_2_32,2
sub_27_2_33,2
sub_27_2_34,2
sub_27_2_35,2
sub_27_3_00,0
sub_27_3_01,0
sub_27_3_02,0
sub_27_3_03,0
sub_27_3_04,0
sub_27_3_05,0
sub_27_3_06,0
sub_27_3_07,0
sub_27_3_08,0
sub_27_3_09,0
sub_27_3_10,0
sub_27_3_11,0
sub_27_3_12,0
sub_27_3_13,0
sub_27_3_14,0
sub_27_3_15,0
sub_27_3_16,0
sub_27_3_17,0
sub_27_3_18,0
sub_27_3_19,0
sub_27_3_20,0
sub_27_3_21,0
sub_27_3_22,0
sub_27_3_23,0
sub_27_3_24,0
sub_27_3_25,0
sub_27_3_26,0
sub_27_3_27,0
sub_27_3_28,0
sub_27_3_29,0
sub_27_3_30,0
sub_27_3_31,0
sub_27_3_32,0
sub_27_3_33,0
sub_27_3_34,0
sub_27_3_35,0
sub_27_4_00,2
sub_27_4_01,2
sub_27_4_02,2
sub_27_4_03,2
sub_27_4_04,2
sub_27_4_05,2
sub_27_4_06,2
sub_27_4_07,2
sub_27_4_08,2
sub_27_4_09,2
sub_27_4_10,2
sub_27_4_11,2
sub_27_4_12,2
sub_27_4_13,2
sub_27_4_14,2
sub_27_4_15,2
sub_27_4_16,2
sub_27_4_17,2
sub_27_4_18,2
sub_27_4_19,2
sub_27_4_20,2
sub_27_4_21,2
sub_27_4_22,2
sub_27_4_23,2
sub_27_4_24,2
sub_27_4_25,2
sub_27_4_26,2
sub_27_4_27,2
sub_27_4_28,2
sub_27_4_29,2
sub_27_4_30,2
sub_27_4_31,2
sub_27_4_32,2
sub_27_4_33,2
sub_27_4_34,2
sub_27_4_35,2
sub_27_5_00,2
sub_27_5_01,2
sub_27_5_02,2
sub_27_5_03,2
sub_27_5_04,2
sub_27_5_05,2
sub_27_5_06,2
sub_27_5_07,2
sub_27_5_08,2
sub_27_5_09,2
sub_27_5_10,2
sub_27_5_11,2
sub_27_5_12,2
sub_27_5_13,2
sub_27_5_14,2
sub_27_5_15,2
sub_27_5_16,2
sub_27_5_17,2
sub_27_5_18,2
sub_27_5_19,2
sub_27_5_20,2
sub_27_5_21,2
sub_27_5_22,2
sub_27_5_23,2
sub_27_5_24,2
sub_27_5_25,2
sub_27_5_26,2
sub_27_5_27,2
sub_27_5_28,2
sub_27_5_29,2
sub_27_5_30,2
sub_27_5_31,2
sub_27_5_32,2
sub_27_5_33,2
sub_27_5_34,2
sub_27_5_35,2
sub_27_6_00,1
sub_27_6_01,1
sub_27_6_02,1
sub_27_6_03,1
sub_27_6_04,1
sub_27_6_05,1
sub_27_6_06,1
sub_27_6_07,1
sub_27_6_08,1
sub_27_6_09,1
sub_27_6_10,1
sub_27_6_11,1
sub_27_6_12,1
sub_27_6_13,1
sub_27_6_14,1
sub_27_6_15,1
sub_27_6_16,1
sub_27_6_17,1
sub_27_6_18,1
sub_27_6_19,1
sub_27_6_20,1
sub_27_6_21,1
sub_27_6_22,1
sub_27_6_23,1
sub_27_6_24,1
sub_27_6_25,1
sub_27_6_26,1
sub_27_6_27,1
sub_27_6_28,1
sub_27_6_29,1
sub_27_6_30,1
sub_27_6_31,1
sub_27_6_32,1
sub_27_6_33,1
sub_27_6_34,1
sub_27_6_35,1
sub_27_7_00,2
sub_27_7_01,2
sub_27_7_02,2
sub_27_7_03,2
sub_27_7_04,2
sub_27_7_05,2
sub_27_7_06,2
sub_27_7_07,2
sub_27_7_08,2
sub_27_7_09,2
sub_27_7_10,2
sub_27_7_11,2
sub_27_7_12,2
sub_27_7_13,2
sub_27_7_14,2
sub_27_7_15,2
sub_27_7_16,2
sub_27_7_17,2
sub_27_7_18,2
sub_27_7_19,2
sub_27_7_20,2
sub_27_7_21,2
sub_27_7_22,2
sub_27_7_23,2
sub_27_7_24,2
sub_27_7_25,2
sub_27_7_26,2
sub_27_7_27,2
sub_27_7_28,2
sub_27_7_29,2
sub_27_7_30,2
sub_27_7_31,2
sub_27_7_32,2
sub_27_7_33,2
sub_27_7_34,2
sub_27_7_35,2
sub_27_8_00,2
sub_27_8_01,2
sub_27_8_02,2
sub_27_8_03,2
sub_27_8_04,2
sub_27_8_05,2
sub_27_8_06,2
sub_27_8_07,2
sub_27_8_08,2
sub_27_8_09,2
sub_27_8_10,2
sub_27_8_11,2
sub_27_8_12,2
sub_27_8_13,2
sub_27_8_14,2
sub_27_8_15,2
sub_27_8_16,2
sub_27_8_17,2
sub_27_8_18,2
sub_27_8_19,2
sub_27_8_20,2
sub_27_8_21,2
sub_27_8_22,2
sub_27_8_23,2
sub_27_8_24,2
sub_27_8_25,2
sub_27_8_26,2
sub_27_8_27,2
sub_27_8_28,2
sub_27_8_29,2
sub_27_8_30,2
sub_27_8_31,2
sub_27_8_32,2
sub_27_8_33,2
sub_27_8_34,2
sub_27_8_35,2
sub_27_9_00,0
sub_27_9_01,0
sub_27_9_02,0
sub_27_9_03,0
sub_27_9_04,0
sub_27_9_05,0
sub_27_9_06,0
sub_27_9_07,0
sub_27_9_08,0
sub_27_9_09,0
sub_27_9_10,0
sub_27_9_11,0
sub_27_9_12,0
sub_27_9_13,0
sub_27_9_14,0
sub_27_9_15,0
sub_27_9_16,0
sub_27_9_17,0
sub_27_9_18,0
sub_27_9_19,0
sub_27_9_20,0
sub_27_9_21,0
sub_27_9_22,0
sub_27_9_23,0
sub_27_9_24,0
sub_27_9_25,0
sub_27_9_26,0
sub_27_9_27,0
sub_27_9_28,0
sub_27_9_29,0
sub_27_9_30,0
sub_27_9_31,0
sub_27_9_32,0
sub_27_9_33,0
sub_27_9_34,0
sub_27_9_35,0
sub_28_1_00,2
sub_28_1_01,2
sub_28_1_02,2
sub_28_1_03,2
sub_28_1_04,2
sub_28_1_05,2
sub_28_1_06,2
sub_28_1_07,2
sub_28_1_08,2
sub_28_1_09,2
sub_28_1_10,2
sub_28_1_11,2
sub_28_1_12,2
sub_28_1_13,2
sub_28_1_14,2
sub_28_1_15,2
sub_28_1_16,2
sub_28_1_17,2
sub_28_1_18,2
sub_28_1_19,2
sub_28_1_20,2
sub_28_1_21,2
sub_28_1_22,2
sub_28_1_23,2
sub_28_1_24,2
sub_28_1_25,2
sub_28_1_26,2
sub_28_1_27,2
sub_28_1_28,2
sub_28_1_29,2
sub_28_1_30,2
sub_28_1_31,2
sub_28_1_32,2
sub_28_1_33,2
sub_28_1_34,2
sub_28_1_35,2
sub_28_2_00,1
sub_28_2_01,1
sub_28_2_02,1
sub_28_2_03,1
sub_28_2_04,1
sub_28_2_05,1
sub_28_2_06,1
sub_28_2_07,1
sub_28_2_08,1
sub_28_2_09,1
sub_28_2_10,1
sub_28_2_11,1
sub_28_2_12,1
sub_28_2_13,1
sub_28_2_14,1
sub_28_2_15,1
sub_28_2_16,1
sub_28_2_17,1
sub_28_2_18,1
sub_28_2_19,1
sub_28_2_20,1
sub_28_2_21,1
sub_28_2_22,1
sub_28_2_23,1
sub_28_2_24,1
sub_28_2_25,1
sub_28_2_26,1
sub_28_2_27,1
sub_28_2_28,1
sub_28_2_29,1
sub_28_2_30,1
sub_28_2_31,1
sub_28_2_32,1
sub_28_2_33,1
sub_28_2_34,1
sub_28_2_35,1
sub_28_3_00,2
sub_28_3_01,2
sub_28_3_02,2
sub_28_3_03,2
sub_28_3_04,2
sub_28_3_05,2
sub_28_3_06,2
sub_28_3_07,2
sub_28_3_08,2
sub_28_3_09,2
sub_28_3_10,2
sub_28_3_11,2
sub_28_3_12,2
sub_28_3_13,2
sub_28_3_14,2
sub_28_3_15,2
sub_28_3_16,2
sub_28_3_17,2
sub_28_3_18,2
sub_28_3_19,2
sub_28_3_20,2
sub_28_3_21,2
sub_28_3_22,2
sub_28_3_23,2
sub_28_3_24,2
sub_28_3_25,2
sub_28_3_26,2
sub_28_3_27,2
sub_28_3_28,2
sub_28_3_29,2
sub_28_3_30,2
sub_28_3_31,2
sub_28_3_32,2
sub_28_3_33,2
sub_28_3_34,2
sub_28_3_35,2
sub_28_4_00,0
sub_28_4_01,0
sub_28_4_02,0
sub_28_4_03,0
sub_28_4_04,0
sub_28_4_05,0
sub_28_4_06,0
sub_28_4_07,0
sub_28_4_08,0
sub_28_4_09,0
sub_28_4_10,0
sub_28_4_11,0
sub_28_4_12,0
sub_28_4_13,0
sub_28_4_14,0
sub_28_4_15,0
sub_28_4_16,0
sub_28_4_17,0
sub_28_4_18,0
sub_28_4_19,0
sub_28_4_20,0
sub_28_4_21,0
sub_28_4_22,0
sub_28_4_23,0
sub_28_4_24,0
sub_28_4_25,0
sub_28_4_26,0
sub_28_4_27,0
sub_28_4_28,0
sub_28_4_29,0
sub_28_4_30,0
sub_28_4_31,0
sub_28_4_32,0
sub_28_4_33,0
sub_28_4_34,0
sub_28_4_35,0
sub_28_5_00,2
sub_28_5_01,2
sub_28_5_02,2
sub_28_5_03,2
sub_28_5_04,2
sub_28_5_05,2
sub_28_5_06,2
sub_28_5_07,2
sub_28_5_08,2
sub_28_5_09,2
sub_28_5_10,2
sub_28_5_11,2
sub_28_5_12,2
sub_28_5_13,2
sub_28_5_14,2
sub_28_5_15,2
sub_28_5_16,2
sub_28_5_17,2
sub_28_5_18,2
sub_28_5_19,2
sub_28_5_20,2
sub_28_5_21,2
sub_28_5_22,2
sub_28_5_23,2
sub_28_5_24,2
sub_28_5_25,2
sub_28_5_26,2
sub_28_5_27,2
sub_28_5_28,2
sub_28_5_29,2
sub_28_5_30,2
sub_28_5_31,2
sub_28_5_32,2
sub_28_5_33,2
sub_28_5_34,2
sub_28_5_35,2
sub_28_6_00,2
sub_28_6_01,2
sub_28_6_02,2
sub_28_6_03,2
sub_28_6_04,2
sub_28_6_05,2
sub_28_6_06,2
sub_28_6_07,2
sub_28_6_08,2
sub_28_6_09,2
sub_28_6_10,2
sub_28_6_11,2
sub_28_6_12,2
sub_28_6_13,2
sub_28_6_14,2
sub_28_6_15,2
sub_28_6_16,2
sub_28_6_17,2
sub_28_6_18,2
sub_28_6_19,2
sub_28_6_20,2
sub_28_6_21,2
sub_28_6_22,2
sub_28_6_23,2
sub_28_6_24,2
sub_28_6_25,2
sub_28_6_26,2
sub_28_6_27,2
sub_28_6_28,2
sub_28_6_29,2
sub_28_6_30,2
sub_28_6_31,2
sub_28_6_32,2
sub_28_6_33,2
sub_28_6_34,2
sub_28_6_35,2
sub_28_7_00,0
sub_28_7_01,0
sub_28_7_02,0
sub_28_7_03,0
sub_28_7_04,0
sub_28_7_05,0
sub_28_7_06,0
sub_28_7_07,0
sub_28_7_08,0
sub_28_7_09,0
sub_28_7_10,0
sub_28_7_11,0
sub_28_7_12,0
sub_28_7_13,0
sub_28_7_14,0
sub_28_7_15,0
sub_28_7_16,0
sub_28_7_17,0
sub_28_7_18,0
sub_28_7_19,0
sub_28_7_20,0
sub_28_7_21,0
sub_28_7_22,0
sub_28_7_23,0
sub_28_7_24,0
sub_28_7_25,0
sub_28_7_26,0
sub_28_7_27,0
sub_28_7_28,0
sub_28_7_29,0
sub_28_7_30,0
sub_28_7_31,0
sub_28_7_32,0
sub_28_7_33,0
sub_28_7_34,0
sub_28_7_35,0
sub_28_8_00,3
sub_28_8_01,3
sub_28_8_02,3
sub_28_8_03,3
sub_28_8_04,3
sub_28_8_05,3
sub_28_8_06,3
sub_28_8_07,3
sub_28_8_08,3
sub_28_8_09,3
sub_28_8_10,3
sub_28_8_11,3
sub_28_8_12,3
sub_28_8_13,3
sub_28_8_14,3
sub_28_8_15,3
sub_28_8_16,3
sub_28_8_17,3
sub_28_8_18,3
sub_28_8_19,3
sub_28_8_20,3
sub_28_8_21,3
sub_28_8_22,3
sub_28_8_23,3
